,best_bid,best_offer,daily_return,date,days_mat,delta,exdate,forward_price,impl_volatility,months_mat,price,secid,strike_price,symbol,adj_prices
13466,692.3,696.6,0.013277887210914274,2017-01-06,42,0.992087,2017-02-17,2274.532129,0.443642,1,694.45,108105.0,1580000.0,SPX 170217C1580000,1180.9569459253737
18003,684.6,688.7,-0.011231910144718804,2017-01-09,39,0.992246,2017-02-17,2266.691524,0.456333,1,686.6500000000001,108105.0,1580000.0,SPX 170217C1580000,1167.6925436239583
22372,684.0,688.2,-0.0008009903152990105,2017-01-10,38,0.997812,2017-02-17,2266.758579,0.331992,1,686.1,108105.0,1580000.0,SPX 170217C1580000,1166.7572332052687
26761,689.1,693.2,0.007360443084098556,2017-01-11,37,,2017-02-17,2272.821746,,1,691.1500000000001,108105.0,1580000.0,SPX 170217C1580000,1175.3450834132364
31147,686.2,690.4,-0.004123562178977247,2017-01-12,36,0.991275,2017-02-17,2268.009571,0.489221,1,688.3,108105.0,1580000.0,SPX 170217C1580000,1170.4984748800266
35429,688.8,693.0,0.0037774226354787555,2017-01-13,35,,2017-02-17,2272.268557,,1,690.9,108105.0,1580000.0,SPX 170217C1580000,1174.9199423138318
39824,681.6,685.9,-0.010348820379215473,2017-01-17,31,,2017-02-17,2265.775688,,1,683.75,108105.0,1580000.0,SPX 170217C1580000,1162.7609068708678
44169,686.7,690.9,0.007385740402193752,2017-01-18,30,,2017-02-17,2269.841628,,0,688.8,108105.0,1580000.0,SPX 170217C1580000,1171.3487570788354
48421,679.4,683.5,-0.010670731707316916,2017-01-19,29,0.996746,2017-02-17,2261.708084,0.45413,0,681.45,108105.0,1580000.0,SPX 170217C1580000,1158.849608756348
52292,685.7,690.0,0.009391738205297484,2017-01-20,28,,2017-02-17,2269.372467,,0,687.85,108105.0,1580000.0,SPX 170217C1580000,1169.733220901099
56266,681.1,685.2,-0.006832885076688111,2017-01-23,25,0.99812,2017-02-17,2263.453928,0.440739,0,683.1500000000001,108105.0,1580000.0,SPX 170217C1580000,1161.7405682322976
60289,695.9,700.0,0.02166434897167524,2017-01-24,24,,2017-02-17,2278.385135,,0,697.95,108105.0,1580000.0,SPX 170217C1580000,1186.9089213170344
64324,714.7,718.8,0.026936026936026813,2017-01-25,23,0.995503,2017-02-17,2296.739658,0.57652,0,716.75,108105.0,1580000.0,SPX 170217C1580000,1218.8795319922406
68361,712.5,716.5,-0.0031391698639693377,2017-01-26,22,,2017-02-17,2295.1113,,0,714.5,108105.0,1580000.0,SPX 170217C1580000,1215.0532620976014
72475,709.3,713.3,-0.004478656403079095,2017-01-27,21,,2017-02-17,2293.187598,,0,711.3,108105.0,1580000.0,SPX 170217C1580000,1209.6114560252258
76963,679.7,681.7,0.0,2017-01-30,46,,2017-03-17,2278.04249,,1,680.7,108105.0,1595000.0,SPX 170317C1595000,1209.6114560252258
81036,675.8,679.8,-0.004260320258557493,2017-01-31,45,,2017-03-17,2276.075999,,1,677.8,108105.0,1595000.0,SPX 170317C1595000,1204.4581238341384
85096,677.2,681.3,0.002139274122159973,2017-02-01,44,,2017-03-17,2276.805092,,1,679.25,108105.0,1595000.0,SPX 170317C1595000,1207.0347899296821
89030,678.6,682.8,0.002134707397865254,2017-02-02,43,,2017-03-17,2278.112797,,1,680.7,108105.0,1595000.0,SPX 170317C1595000,1209.6114560252258
92984,693.8,697.9,0.022256500661083978,2017-02-03,42,,2017-03-17,2294.73211,,1,695.8499999999999,108105.0,1595000.0,SPX 170317C1595000,1236.533174195906
97033,689.6,693.7,-0.006035783574045883,2017-02-06,39,,2017-03-17,2290.053414,,1,691.6500000000001,108105.0,1595000.0,SPX 170317C1595000,1229.0697275743314
100940,690.1,694.2,0.0007229089857587745,2017-02-07,38,,2017-03-17,2290.655514,,1,692.1500000000001,108105.0,1595000.0,SPX 170317C1595000,1229.958233124519
104835,692.7,696.8,0.0037564111825469926,2017-02-08,37,,2017-03-17,2291.874024,,1,694.75,108105.0,1595000.0,SPX 170317C1595000,1234.5784619854937
108733,707.2,711.3,0.020870816840590223,2017-02-09,36,,2017-03-17,2305.129598,,1,709.25,108105.0,1595000.0,SPX 170317C1595000,1260.3451229409307
112650,715.3,719.3,0.011350017624250919,2017-02-10,35,,2017-03-17,2313.417875,,1,717.3,108105.0,1595000.0,SPX 170317C1595000,1274.6500622989488
116710,727.6,731.7,0.017217342813327985,2017-02-13,32,,2017-03-17,2325.762053,,1,729.6500000000001,108105.0,1595000.0,SPX 170317C1595000,1296.5961493885798
120800,736.9,740.3,0.012266155005824508,2017-02-14,31,,2017-03-17,2335.171706,,1,738.5999999999999,108105.0,1595000.0,SPX 170317C1595000,1312.5003987369353
125007,749.2,753.3,0.017126997021391865,2017-02-15,30,,2017-03-17,2346.913465,,0,751.25,108105.0,1595000.0,SPX 170317C1595000,1334.9795891566785
129240,747.8,751.9,-0.0018635607321132452,2017-02-16,29,0.995487,2017-03-17,2344.992698,0.519195,0,749.8499999999999,108105.0,1595000.0,SPX 170317C1595000,1332.4917736161533
133297,749.4,753.5,0.0021337600853506,2017-02-17,28,,2017-03-17,2349.003238,,0,751.45,108105.0,1595000.0,SPX 170317C1595000,1335.3349913767536
137473,765.1,769.2,0.02089294031539035,2017-02-21,24,,2017-03-17,2363.512588,,0,767.1500000000001,108105.0,1595000.0,SPX 170317C1595000,1363.2340656526403
141761,763.0,767.0,-0.0028025809815551694,2017-02-22,23,,2017-03-17,2361.035855,,0,765.0,108105.0,1595000.0,SPX 170317C1595000,1359.4134917868341
145989,763.1,767.2,0.00019607843137259273,2017-02-23,22,,2017-03-17,2362.105282,,0,765.1500000000001,108105.0,1595000.0,SPX 170317C1595000,1359.6800434518905
150260,766.0,770.5,0.0040514931712734015,2017-02-24,21,,2017-03-17,2365.71194,,0,768.25,108105.0,1595000.0,SPX 170317C1595000,1365.1887778630526
175690,713.3,717.5,0.0,2017-03-06,46,0.977169,2017-04-21,2372.842383,0.521416,1,715.4,108105.0,1660000.0,SPX 170421C1660000,1365.1887778630526
179748,704.5,708.6,-0.012370701705339715,2017-03-07,45,0.987054,2017-04-21,2366.016055,0.459393,1,706.55,108105.0,1660000.0,SPX 170421C1660000,1348.3004347206315
183919,700.3,704.4,-0.005944377609511053,2017-03-08,44,0.979712,2017-04-21,2360.21352,0.510874,1,702.3499999999999,108105.0,1660000.0,SPX 170421C1660000,1340.2856278055842
188091,702.4,706.5,0.0029899622695239714,2017-03-09,43,0.979787,2017-04-21,2362.300646,0.518342,1,704.45,108105.0,1660000.0,SPX 170421C1660000,1344.293031263108
192143,709.8,713.9,0.010504649016963352,2017-03-10,42,0.981998,2017-04-21,2370.11792,0.515999,1,711.8499999999999,108105.0,1660000.0,SPX 170421C1660000,1358.414357732477
196307,711.1,715.2,0.0018262274355556052,2017-03-13,39,0.981485,2017-04-21,2371.227944,0.541279,1,713.1500000000001,108105.0,1660000.0,SPX 170421C1660000,1360.8951313014206
200310,703.3,707.4,-0.010937390450817097,2017-03-14,38,0.980926,2017-04-21,2363.317593,0.547276,1,705.3499999999999,108105.0,1660000.0,SPX 170421C1660000,1346.010489887761
204299,724.2,728.3,0.029630679804352633,2017-03-15,37,0.977047,2017-04-21,2383.221871,0.59464,1,726.25,108105.0,1660000.0,SPX 170421C1660000,1385.893695726925
208383,717.4,721.4,-0.009432013769363201,2017-03-16,36,0.993,2017-04-21,2379.488059,0.467746,1,719.4,108105.0,1660000.0,SPX 170421C1660000,1372.821927305955
212082,715.8,720.0,-0.00208507089241039,2017-03-17,35,0.984079,2017-04-21,2376.414373,0.558387,1,717.9,108105.0,1660000.0,SPX 170421C1660000,1369.9594962648664
215888,710.9,715.0,-0.0068951107396572064,2017-03-20,32,0.986279,2017-04-21,2371.811747,0.56464,1,712.95,108105.0,1660000.0,SPX 170421C1660000,1360.5134738292752
219965,679.7,683.9,-0.043691703485518096,2017-03-21,31,,2017-04-21,2342.437736,,1,681.8,108105.0,1660000.0,SPX 170421C1660000,1301.0703225426744
224036,687.2,691.4,0.011000293341155709,2017-03-22,30,0.980078,2017-04-21,2346.941303,0.614648,0,689.3,108105.0,1660000.0,SPX 170421C1660000,1315.382477748116
228127,684.0,688.2,-0.004642390831278043,2017-03-23,29,0.983979,2017-04-21,2344.508075,0.594514,0,686.1,108105.0,1660000.0,SPX 170421C1660000,1309.2759581937942
232228,676.2,695.1,-0.0006558810668997328,2017-03-24,28,0.977081,2017-04-21,2342.591603,0.655427,0,685.6500000000001,108105.0,1660000.0,SPX 170421C1660000,1308.417228881468
236445,678.8,683.1,-0.006854809305039122,2017-03-27,25,0.990267,2017-04-21,2340.350377,0.579998,0,680.95,108105.0,1660000.0,SPX 170421C1660000,1299.4482782860578
240491,698.8,703.0,0.029297305235332916,2017-03-28,24,0.976159,2017-04-21,2357.410944,0.732316,0,700.9,108105.0,1660000.0,SPX 170421C1660000,1337.5186111325322
244546,698.6,702.9,-0.00021401055785419398,2017-03-29,23,0.99001,2017-04-21,2360.027559,0.625472,0,700.75,108105.0,1660000.0,SPX 170421C1660000,1337.2323680284235
248600,705.6,709.9,0.009989297181591139,2017-03-30,22,0.990202,2017-04-21,2367.02291,0.644082,0,707.75,108105.0,1660000.0,SPX 170421C1660000,1350.5903795535023
252673,702.0,706.2,-0.005157188272695179,2017-03-31,21,0.981721,2017-04-21,2361.750488,0.743868,0,704.1,108105.0,1660000.0,SPX 170421C1660000,1343.6251306868542
257105,703.4,707.8,0.0,2017-04-03,46,,2017-05-19,2357.021486,,1,705.5999999999999,108105.0,1650000.0,SPX 170519C1650000,1343.6251306868542
261102,704.2,708.6,0.0011337868480727487,2017-04-04,45,,2017-05-19,2358.365007,,1,706.4000000000001,108105.0,1650000.0,SPX 170519C1650000,1345.1485151887669
265105,698.8,703.1,-0.007715175537938879,2017-04-05,44,0.992223,2017-05-19,2351.217856,0.420229,1,700.95,108105.0,1650000.0,SPX 170519C1650000,1334.7704582694876
269100,703.3,707.6,0.006419858763107245,2017-04-06,43,0.993131,2017-05-19,2355.822639,0.417755,1,705.45,108105.0,1650000.0,SPX 170519C1650000,1343.3394960927455
273114,700.7,705.0,-0.0036855907576723856,2017-04-07,42,,2017-05-19,2353.928033,,1,702.85,108105.0,1650000.0,SPX 170519C1650000,1338.38849646153
277245,702.9,707.2,0.003130113110905608,2017-04-10,39,0.99608,2017-05-19,2355.684269,0.394771,1,705.05,108105.0,1650000.0,SPX 170519C1650000,1342.5778038417893
281345,696.9,701.2,-0.00851003474930856,2017-04-11,38,,2017-05-19,2352.335065,,1,699.05,108105.0,1650000.0,SPX 170519C1650000,1331.1524200774454
285449,689.8,694.1,-0.01015664115585424,2017-04-12,37,,2017-05-19,2343.256109,,1,691.95,108105.0,1650000.0,SPX 170519C1650000,1317.6323826229718
289539,675.4,679.6,-0.02088301177830776,2017-04-13,36,0.991107,2017-05-19,2327.324349,0.468066,1,677.5,108105.0,1650000.0,SPX 170519C1650000,1290.1162500571766
293645,693.4,697.7,0.026642066420664134,2017-04-17,32,,2017-05-19,2347.549197,,1,695.55,108105.0,1650000.0,SPX 170519C1650000,1324.487612881578
297624,688.0,692.3,-0.007763640284666806,2017-04-18,31,,2017-05-19,2340.747787,,1,690.15,108105.0,1650000.0,SPX 170519C1650000,1314.2047674936682
301612,683.3,687.6,-0.0068101137433890235,2017-04-19,30,,2017-05-19,2336.763751,,0,685.45,108105.0,1650000.0,SPX 170519C1650000,1305.2548835449322
305609,703.3,707.5,0.02910496753957248,2017-04-20,29,0.987795,2017-05-19,2354.461727,0.579627,0,705.4,108105.0,1650000.0,SPX 170519C1650000,1343.244284561376
309243,695.2,699.6,-0.0113410830734334,2017-04-21,28,0.993597,2017-05-19,2347.357188,0.518827,0,697.4000000000001,108105.0,1650000.0,SPX 170519C1650000,1328.0104395422507
313182,719.3,723.5,0.03441353599082286,2017-04-24,25,,2017-05-19,2372.952588,,0,721.4,108105.0,1650000.0,SPX 170519C1650000,1373.7119745996263
317189,735.4,739.6,0.022317715553091144,2017-04-25,24,0.994439,2017-05-19,2387.456818,0.578838,0,737.5,108105.0,1650000.0,SPX 170519C1650000,1404.3700877006158
321271,732.2,736.3,-0.004406779661016991,2017-04-26,23,,2017-05-19,2386.358741,,0,734.25,108105.0,1650000.0,SPX 170519C1650000,1398.1813381615962
325393,733.5,737.6,0.001770514130064571,2017-04-27,22,,2017-05-19,2387.729922,,0,735.55,108105.0,1650000.0,SPX 170519C1650000,1400.6568379772038
329408,729.5,734.2,-0.0050302494731832015,2017-04-28,21,,2017-05-19,2383.20589,,0,731.85,108105.0,1650000.0,SPX 170519C1650000,1393.6111846558586
333733,713.1,717.9,0.0,2017-05-01,46,0.996954,2017-06-16,2386.420523,0.330793,1,715.5,108105.0,1670000.0,SPX 170616C1670000,1393.6111846558586
338547,712.4,717.1,-0.0010482180293500676,2017-05-02,45,,2017-06-16,2389.269674,,1,714.75,108105.0,1670000.0,SPX 170616C1670000,1392.1503762861985
343341,710.8,715.5,-0.002238544945785237,2017-05-03,44,,2017-06-16,2386.262132,,1,713.15,108105.0,1670000.0,SPX 170616C1670000,1389.03398509759
348310,712.3,716.5,0.0017527869312206068,2017-05-04,43,,2017-06-16,2387.689599,,1,714.4,108105.0,1670000.0,SPX 170616C1670000,1391.4686657136904
353294,721.0,726.5,0.013087905935050381,2017-05-05,42,,2017-06-16,2397.496733,,1,723.75,108105.0,1670000.0,SPX 170616C1670000,1409.6800767221212
358365,721.0,726.3,-0.000138169257340226,2017-05-08,39,,2017-06-16,2397.744008,,1,723.65,108105.0,1670000.0,SPX 170616C1670000,1409.4853022728332
363521,719.5,724.6,-0.0022110136115526258,2017-05-09,38,,2017-06-16,2395.327143,,1,722.05,108105.0,1670000.0,SPX 170616C1670000,1406.3689110842247
368645,722.6,727.8,0.004362578768783543,2017-05-10,37,,2017-06-16,2397.805078,,1,725.2,108105.0,1670000.0,SPX 170616C1670000,1412.504306236798
373818,718.0,723.1,-0.006412024269167205,2017-05-11,36,,2017-06-16,2392.653942,,1,720.55,108105.0,1670000.0,SPX 170616C1670000,1403.4472943449043
378996,713.8,719.0,-0.005759489279022922,2017-05-12,35,,2017-06-16,2389.161232,,1,716.4,108105.0,1670000.0,SPX 170616C1670000,1395.364154699451
384271,727.3,732.3,0.01870463428252367,2017-05-15,32,,2017-06-16,2400.717064,,1,729.8,108105.0,1670000.0,SPX 170616C1670000,1421.4639309040472
389411,725.3,730.1,-0.00287750068511905,2017-05-16,31,,2017-06-16,2399.104934,,1,727.7,108105.0,1670000.0,SPX 170616C1670000,1417.3736674689987
394534,683.3,688.2,-0.057647382162979266,2017-05-17,30,0.99188,2017-06-16,2355.534851,0.50804,0,685.75,108105.0,1670000.0,SPX 170616C1670000,1335.66578599267
399653,692.7,697.4,0.01356179365658039,2017-05-18,29,0.988527,2017-06-16,2364.274179,0.559033,0,695.05,108105.0,1670000.0,SPX 170616C1670000,1353.779809776457
404484,706.9,711.7,0.020502122149485658,2017-05-19,28,,2017-06-16,2380.328343,,0,709.3,108105.0,1670000.0,SPX 170616C1670000,1381.5351688000012
409401,719.8,724.6,0.018186944875229205,2017-05-22,25,,2017-06-16,2392.761142,,0,722.2,108105.0,1670000.0,SPX 170616C1670000,1406.6610727581574
414179,723.8,728.5,0.005469399058432467,2017-05-23,24,,2017-06-16,2397.205353,,0,726.15,108105.0,1670000.0,SPX 170616C1670000,1414.3546635050345
418947,730.0,734.7,0.00853818081663582,2017-05-24,23,,2017-06-16,2403.229042,,0,732.35,108105.0,1670000.0,SPX 170616C1670000,1426.4306793608926
423711,741.1,745.9,0.015224960742814098,2017-05-25,22,,2017-06-16,2413.991571,,0,743.5,108105.0,1670000.0,SPX 170616C1670000,1448.1480304565077
428502,740.9,745.6,-0.00033624747814386957,2017-05-26,21,,2017-06-16,2414.784909,,0,743.25,108105.0,1670000.0,SPX 170616C1670000,1447.6610943332878
452993,731.6,737.4,0.0,2017-06-05,46,0.98795,2017-07-21,2434.214217,0.453863,1,734.5,108105.0,1700000.0,SPX 170721C1700000,1447.6610943332878
457872,725.2,730.8,-0.008849557522123908,2017-06-06,45,0.986849,2017-07-21,2427.486567,0.464254,1,728.0,108105.0,1700000.0,SPX 170721C1700000,1434.8499342064445
462753,727.7,733.5,0.0035714285714285587,2017-06-07,44,0.995048,2017-07-21,2431.341265,0.385844,1,730.6,108105.0,1700000.0,SPX 170721C1700000,1439.9743982571817
467656,729.8,735.9,0.0030796605529699317,2017-06-08,43,0.985818,2017-07-21,2432.097907,0.486326,1,732.8499999999999,108105.0,1700000.0,SPX 170721C1700000,1444.409030608781
472582,725.9,732.0,-0.005321689295217147,2017-06-09,42,,2017-07-21,2430.158252,,1,728.95,108105.0,1700000.0,SPX 170721C1700000,1436.7223345326752
477604,725.2,731.3,-0.000960285341930267,2017-06-12,39,0.988765,2017-07-21,2427.943403,0.48598,1,728.25,108105.0,1700000.0,SPX 170721C1700000,1435.3426711343996
482691,734.9,740.9,0.013250944043941004,2017-06-13,38,,2017-07-21,2438.945579,,1,737.9,108105.0,1700000.0,SPX 170721C1700000,1454.3623165534823
487692,733.1,739.1,-0.002439354926141668,2017-06-14,37,0.99322,2017-07-21,2436.391356,0.457476,1,736.1,108105.0,1700000.0,SPX 170721C1700000,1450.8146106722027
492695,728.3,734.3,-0.006520853144953209,2017-06-15,36,0.989906,2017-07-21,2431.067977,0.498838,1,731.3,108105.0,1700000.0,SPX 170721C1700000,1441.3540616554567
497349,728.1,734.1,-0.0002734855736359343,2017-06-16,35,0.99673,2017-07-21,2431.799828,0.40566,1,731.1,108105.0,1700000.0,SPX 170721C1700000,1440.9598721130924
502091,748.8,754.8,0.028313500205170206,2017-06-19,32,0.994986,2017-07-21,2452.210107,0.477892,1,751.8,108105.0,1700000.0,SPX 170721C1700000,1481.7584897478084
506949,733.3,742.9,-0.018222931630752948,2017-06-20,31,0.980611,2017-07-21,2435.841276,0.624358,1,738.0999999999999,108105.0,1700000.0,SPX 170721C1700000,1454.7565060958464
511838,731.9,737.9,-0.004335455900284391,2017-06-21,30,0.98986,2017-07-21,2434.459095,0.553912,0,734.9,108105.0,1700000.0,SPX 170721C1700000,1448.449473418016
516819,731.2,737.2,-0.0009525105456523741,2017-06-22,29,0.987994,2017-07-21,2433.395515,0.58255,0,734.2,108105.0,1700000.0,SPX 170721C1700000,1447.0698100197405
521829,735.0,741.0,0.005175701443748126,2017-06-23,28,0.988443,2017-07-21,2437.238103,0.591957,0,738.0,108105.0,1700000.0,SPX 170721C1700000,1454.559411324664
526832,735.8,741.7,0.00101626016260159,2017-06-26,25,0.989766,2017-07-21,2438.12059,0.615502,0,738.75,108105.0,1700000.0,SPX 170721C1700000,1456.0376221085305
531689,717.0,723.0,-0.025380710659898442,2017-06-27,24,0.984953,2017-07-21,2418.47634,0.663529,0,720.0,108105.0,1700000.0,SPX 170721C1700000,1419.0823525118674
536552,737.1,743.0,0.027847222222222134,2017-06-28,23,0.992585,2017-07-21,2439.818703,0.608412,0,740.05,108105.0,1700000.0,SPX 170721C1700000,1458.599854133899
541498,713.5,725.2,-0.02797108303493001,2017-06-29,22,0.991059,2017-07-21,2418.861011,0.628785,0,719.35,108105.0,1700000.0,SPX 170721C1700000,1417.801236499183
546346,722.6,728.5,0.00861889205532762,2017-06-30,21,0.979012,2017-07-21,2422.62054,0.770753,0,725.55,108105.0,1700000.0,SPX 170721C1700000,1430.0211123124795
551527,724.2,730.0,0.0,2017-07-03,46,0.990942,2017-08-18,2427.410932,0.424193,1,727.1,108105.0,1700000.0,SPX 170818C1700000,1430.0211123124795
556307,728.2,734.2,0.00563883922431585,2017-07-05,44,0.98839,2017-08-18,2431.020747,0.459681,1,731.2,108105.0,1700000.0,SPX 170818C1700000,1438.084771452187
561155,705.2,711.1,-0.03152352297592986,2017-07-06,43,0.990436,2017-08-18,2408.286387,0.43522,1,708.1500000000001,108105.0,1700000.0,SPX 170818C1700000,1392.751273117979
566019,720.1,726.1,0.0211113464661441,2017-07-07,42,0.994117,2017-08-18,2423.74127,0.407526,1,723.1,108105.0,1700000.0,SPX 170818C1700000,1422.154127785936
571010,723.6,729.6,0.004840271055179146,2017-07-10,39,0.987556,2017-08-18,2426.109243,0.495307,1,726.6,108105.0,1700000.0,SPX 170818C1700000,1429.0377392466619
576018,720.6,726.6,-0.004128819157720898,2017-07-11,38,0.995123,2017-08-18,2424.243822,0.416368,1,723.6,108105.0,1700000.0,SPX 170818C1700000,1423.137500851754
581000,738.7,744.5,0.02487562189054726,2017-07-12,37,0.992815,2017-08-18,2441.870032,0.465744,1,741.6,108105.0,1700000.0,SPX 170818C1700000,1458.5389312212008
585984,742.5,748.5,0.005258899676375384,2017-07-13,36,,2017-08-18,2446.485568,,1,745.5,108105.0,1700000.0,SPX 170818C1700000,1466.209241134581
590992,753.3,759.3,0.014486921529174968,2017-07-14,35,,2017-08-18,2457.945401,,1,756.3,108105.0,1700000.0,SPX 170818C1700000,1487.4500993562488
596104,753.3,759.3,0.0,2017-07-17,32,,2017-08-18,2457.925284,,1,756.3,108105.0,1700000.0,SPX 170818C1700000,1487.4500993562488
601073,754.5,760.6,0.001652783287055426,2017-07-18,31,,2017-08-18,2459.413988,,1,757.55,108105.0,1700000.0,SPX 170818C1700000,1489.9085320207937
606048,767.7,773.7,0.01735859019206676,2017-07-19,30,,2017-08-18,2472.660107,,0,770.7,108105.0,1700000.0,SPX 170818C1700000,1515.7712436518063
611015,768.5,774.1,0.0007785130400932427,2017-07-20,29,,2017-08-18,2472.312452,,0,771.3,108105.0,1700000.0,SPX 170818C1700000,1516.9512913307876
615706,766.5,772.2,-0.0025281991443016905,2017-07-21,28,,2017-08-18,2471.459603,,0,769.35,108105.0,1700000.0,SPX 170818C1700000,1513.1161363740978
620485,765.9,771.6,-0.0007798791187366705,2017-07-24,25,0.995043,2017-08-18,2468.948727,0.559436,0,768.75,108105.0,1700000.0,SPX 170818C1700000,1511.936088695116
625202,772.1,777.6,0.007934959349593429,2017-07-25,24,,2017-08-18,2476.202905,,0,774.85,108105.0,1700000.0,SPX 170818C1700000,1523.933240098095
629881,771.6,777.0,-0.0007098148028651385,2017-07-26,23,,2017-08-18,2476.946075,,0,774.3,108105.0,1700000.0,SPX 170818C1700000,1522.8515297256952
634575,769.0,774.5,-0.0032932971716388426,2017-07-27,22,,2017-08-18,2474.568573,,0,771.75,108105.0,1700000.0,SPX 170818C1700000,1517.8363270900236
639284,766.7,772.3,-0.002915451895043719,2017-07-28,21,,2017-08-18,2471.284166,,0,769.5,108105.0,1700000.0,SPX 170818C1700000,1513.4111482938429
644327,734.1,739.6,0.0,2017-07-31,46,,2017-09-15,2468.631205,,1,736.85,108105.0,1730000.0,SPX 170915C1730000,1513.4111482938429
